代码,买入日期,3日收益%,5日收益%,10日收益%
515050,2023-08-16,-2.93,-2.83,-0.21
515050,2023-09-18,-1.0,1.89,4.56
515050,2023-09-19,4.37,2.91,7.05
515050,2023-09-20,3.15,3.37,7.09
515050,2023-10-20,-1.15,1.38,4.04
515050,2023-10-23,1.29,6.55,8.42
515050,2024-01-05,-3.76,-3.76,-4.35
515050,2024-01-08,0.85,-0.85,-4.48
515050,2024-01-30,-3.5,2.7,11.19
515050,2024-01-31,-0.42,8.36,17.41
515050,2024-04-10,2.62,3.07,2.16
515050,2024-11-25,1.14,5.21,3.69
515050,2024-11-26,2.75,4.17,4.45
515050,2025-01-03,1.67,-0.09,5.2
515050,2025-01-06,3.46,-0.19,7.57
515050,2025-03-27,-0.72,-4.49,-12.31
515050,2025-03-28,-0.18,-13.94,-11.78
515050,2025-04-01,-13.39,-17.1,-14.21
515050,2025-04-07,-0.21,2.51,2.09
515050,2025-04-08,7.96,7.08,6.86
515050,2025-11-14,1.12,-4.24,3.68
515210,2020-07-17,4.76,-0.34,2.15
515210,2020-07-27,2.39,5.57,6.71
515210,2021-06-17,1.64,2.8,2.96
515210,2021-06-18,2.81,6.09,3.36
515210,2021-10-12,0.52,3.17,-0.65
515210,2021-10-13,2.46,3.24,-2.66
515210,2021-10-29,-4.26,-8.66,-6.46
515210,2022-01-14,2.82,0.21,-4.54
515210,2022-01-28,8.44,7.71,10.09
515210,2022-03-14,-2.81,-1.55,-1.7
515210,2022-03-15,7.68,9.54,6.47
515210,2022-04-25,0.68,5.88,4.17
515210,2022-08-02,0.78,2.98,4.24
515210,2022-08-03,4.06,4.14,5.18
515210,2022-09-19,1.92,-2.67,-6.67
515210,2022-09-26,-2.74,-4.11,0.69
515210,2022-09-29,-0.97,0.09,0.97
515210,2023-03-22,-2.41,-3.41,-1.91
515210,2023-03-23,-2.67,-2.34,-0.84
515210,2023-03-24,-2.35,-0.92,-0.67
515210,2023-03-27,-0.43,0.68,1.7
515210,2023-03-29,1.72,1.55,3.36
515210,2023-04-25,2.12,1.86,2.12
515210,2023-05-31,1.92,-0.37,0.55
515210,2023-06-26,2.16,5.46,5.55
515210,2023-12-13,-1.85,-3.05,-2.77
515210,2023-12-19,-0.09,-0.94,3.68
515210,2024-01-18,-4.28,2.39,-2.39
515210,2024-01-19,-1.1,4.3,-3.7
515210,2024-01-22,7.86,8.18,-3.14
515210,2024-02-05,9.85,12.23,14.39
515210,2024-06-21,-0.2,-2.01,0.1
515210,2024-06-24,0.62,2.58,1.14
515210,2024-11-15,2.14,-0.89,0.89
515210,2025-01-02,-0.73,-2.39,0.09
515210,2025-01-03,0.0,-2.06,1.78
515210,2025-09-04,2.85,3.78,2.85
510650,2013-06-26,4.26,2.72,4.96
510650,2013-07-29,3.86,4.91,7.72
510650,2013-09-26,1.68,0.11,-1.47
510650,2014-05-06,-0.23,1.15,-1.5
510650,2014-10-27,4.0,6.92,9.95
510650,2015-02-02,1.64,2.88,4.25
510650,2015-05-18,4.57,10.57,6.57
510650,2015-06-29,2.96,5.8,6.6
510650,2015-08-19,-15.11,-17.53,-5.2
510650,2015-08-21,-12.56,-3.97,-2.65
510650,2015-08-24,6.29,8.33,9.55
510650,2015-08-25,17.64,21.78,21.15
510650,2016-01-11,0.37,-2.27,-3.66
510650,2018-02-08,-2.99,-1.1,-2.57
510650,2018-02-09,3.01,5.9,2.34
510650,2018-02-12,3.35,5.05,0.55
510650,2018-03-05,3.55,2.29,0.93
510650,2018-03-26,-0.62,-1.25,1.59
510650,2018-03-27,-0.06,-0.86,1.2
510650,2018-03-28,0.0,-0.17,1.09
510650,2018-06-26,-0.38,-3.71,0.06
510650,2018-12-21,-1.04,-0.13,0.52
510650,2019-05-09,0.39,2.16,-0.22
510650,2019-08-06,0.8,0.32,3.14
510650,2020-02-03,3.59,2.87,6.74
510650,2020-03-16,-4.79,-5.47,-1.02
510650,2020-03-17,-2.15,-2.44,-1.13
510650,2020-03-18,-3.12,1.68,0.81
510650,2020-03-19,1.95,3.97,4.03
510650,2020-07-16,2.21,0.65,-2.06
510650,2020-07-17,2.67,-1.97,-1.26
510650,2020-07-24,1.75,0.72,2.67
510650,2020-07-27,0.98,2.43,4.71
510650,2020-09-07,0.61,0.66,3.58
510650,2021-07-27,0.0,1.06,3.93
510650,2022-03-08,-0.69,-7.67,-0.64
510650,2022-03-09,-0.81,-2.27,0.65
510650,2022-07-15,2.13,1.44,0.64
510650,2022-10-21,-3.85,-5.03,-2.68
510650,2022-10-24,-0.58,-3.23,0.69
510650,2023-03-10,0.47,0.98,0.83
510650,2024-03-14,-0.64,0.59,-0.59
510650,2024-06-13,1.4,1.49,2.12
510650,2025-01-13,2.49,2.41,3.97
512550,2018-02-08,-2.45,0.53,-1.14
512550,2018-02-09,3.31,6.26,2.85
512550,2018-02-12,4.94,5.86,2.01
512550,2018-03-26,-0.19,-1.59,1.12
512550,2018-04-17,0.49,3.82,0.88
512550,2018-06-27,-2.47,-3.71,-1.03
512550,2018-06-28,-1.46,-2.71,2.29
512550,2018-08-16,2.23,2.55,3.29
512550,2018-09-12,1.29,4.29,7.72
512550,2018-12-21,-1.23,-0.78,-0.11
512550,2019-05-09,1.77,4.01,0.28
512550,2019-08-06,0.09,1.23,4.06
512550,2020-03-17,-1.98,-2.24,0.0
512550,2020-03-18,-3.58,1.83,1.14
512550,2020-03-19,2.25,4.32,5.68
512550,2021-03-08,2.02,0.52,0.17
512550,2021-03-09,4.47,3.77,1.24
512550,2021-03-25,3.07,3.19,1.24
512550,2021-07-27,-1.15,1.99,4.8
512550,2022-03-07,-0.56,-3.83,-2.02
512550,2022-03-08,0.92,-6.86,-0.64
512550,2022-03-09,-2.06,-2.62,0.5
512550,2022-03-15,8.12,6.68,4.33
512550,2022-10-21,-4.46,-7.93,-2.0
512550,2022-10-24,-1.84,-5.2,2.24
512550,2022-10-25,-3.7,-0.89,2.01
512550,2022-10-26,-4.59,0.32,0.97
512550,2022-10-28,4.1,6.44,7.94
512550,2022-10-31,3.8,7.85,9.21
512550,2023-05-25,-0.74,-1.94,-0.74
512550,2023-05-26,-2.09,-0.15,-0.15
512550,2023-05-29,-1.27,-0.22,0.75
512550,2023-05-30,0.45,-0.38,1.35
512550,2023-10-10,0.0,-0.74,-4.45
512550,2023-10-23,1.24,2.95,4.66
512550,2023-12-05,0.0,0.48,-2.31
512550,2023-12-06,0.16,-1.28,-2.72
512550,2023-12-07,0.88,-1.76,-1.04
512550,2023-12-20,1.64,1.48,1.31
512550,2024-06-12,0.15,0.15,-0.44
512550,2024-06-13,0.3,0.52,-0.45
512550,2024-08-06,0.46,0.38,1.76
512550,2024-08-07,0.54,0.0,1.61
512550,2024-11-26,1.43,2.45,4.35
512550,2025-01-03,-0.47,-1.96,-0.88
512550,2025-04-07,1.81,2.71,4.03
515750,2020-03-09,-0.48,-7.48,-11.17
515750,2020-03-16,0.96,-4.0,-4.26
515750,2020-03-17,0.43,-2.93,-5.26
515750,2020-03-18,-2.56,1.94,-2.91
515750,2020-03-31,3.28,6.82,5.0
515750,2020-07-27,4.02,9.75,5.79
515750,2020-09-08,-3.12,-1.9,-3.25
515750,2020-09-10,3.21,1.93,0.14
515750,2020-11-26,2.04,2.46,0.77
515750,2021-02-05,7.54,6.19,-0.81
515750,2021-02-26,2.24,-0.41,-5.97
515750,2021-03-10,-2.03,0.29,-0.73
515750,2021-05-07,1.45,3.18,4.27
515750,2021-05-10,0.94,5.08,5.8
515750,2022-01-06,-1.51,-2.27,-0.63
515750,2022-01-27,-1.64,-1.3,-1.71
515750,2022-01-28,0.28,-3.1,-0.69
515750,2022-02-07,-0.69,-3.31,0.21
515750,2022-03-07,-1.41,-2.75,-0.52
515750,2022-03-08,1.68,-4.19,0.38
515750,2022-03-09,0.15,-0.54,2.76
515750,2022-04-11,0.94,2.47,-9.27
515750,2022-04-22,-3.63,1.33,3.01
515750,2022-04-25,2.62,6.75,9.47
515750,2022-04-26,10.09,7.59,11.82
515750,2022-08-29,-1.91,-2.41,-1.41
515750,2022-09-19,-1.33,-3.47,-7.29
515750,2022-10-11,8.98,10.52,9.36
515750,2023-04-26,0.3,-1.04,-3.27
515750,2023-04-27,-1.2,-1.27,-2.55
515750,2023-05-11,-0.23,1.23,0.08
515750,2023-05-12,1.16,2.87,2.79
515750,2023-08-16,-2.27,-3.88,0.08
515750,2023-10-20,-0.96,0.96,2.27
515750,2023-10-23,0.8,4.79,7.01
515750,2024-01-31,-2.84,4.83,10.08
515750,2024-02-01,1.25,6.02,9.55
515750,2024-02-05,10.38,11.24,18.05
515750,2024-07-04,1.67,4.42,5.59
515750,2024-07-24,0.0,3.2,-1.55
515750,2025-01-03,1.35,-0.16,4.06
515750,2025-01-06,2.24,-0.16,5.51
515750,2025-03-03,4.45,2.78,1.95
515750,2025-04-08,5.82,5.41,6.41
515750,2025-05-28,1.09,3.82,3.82
515750,2025-11-21,3.94,4.36,5.97
515300,2020-01-23,-8.79,-7.15,-4.62
515300,2020-02-03,8.95,9.82,15.09
515300,2020-03-16,-4.75,-5.89,-0.98
515300,2020-03-18,-3.69,0.84,-0.84
515300,2020-09-24,-0.56,-0.28,2.78
515300,2021-06-21,1.54,2.57,1.03
515300,2021-07-21,-1.59,-4.24,-2.25
515300,2021-07-27,-0.55,2.35,4.56
515300,2022-03-09,-0.74,-3.83,1.6
515300,2022-07-15,3.01,2.26,1.38
515300,2022-08-02,1.79,1.66,2.3
515300,2022-08-03,2.45,1.67,4.25
515300,2023-10-23,1.99,1.1,1.5
515300,2023-12-06,0.81,0.91,-1.21
515300,2024-08-05,0.77,0.17,2.41
515300,2025-01-13,2.17,1.53,3.38
515300,2025-12-11,-0.31,0.85,0.23
512090,2018-08-03,0.0,2.33,-2.67
512090,2018-08-06,3.6,3.04,-0.34
512090,2019-05-08,0.0,1.5,-0.3
512090,2019-08-05,0.2,0.98,4.12
512090,2019-08-06,0.2,1.38,4.65
512090,2020-02-04,3.97,5.27,8.96
512090,2020-03-16,-3.11,-4.58,-0.92
512090,2020-03-17,-0.74,-1.85,-0.18
512090,2020-03-18,-2.8,2.05,0.84
512090,2020-03-19,0.57,2.93,3.88
512090,2021-03-08,0.79,-0.73,-0.36
512090,2021-03-09,3.84,2.29,1.18
512090,2021-07-27,1.37,3.57,6.01
512090,2022-03-07,-1.69,-3.63,-2.38
512090,2022-03-08,1.28,-6.41,-0.26
512090,2022-03-09,-0.45,-1.81,1.29
512090,2022-04-21,-5.57,-2.48,-1.79
512090,2022-09-23,-0.61,-1.29,-0.07
512090,2022-12-23,1.37,1.37,4.93
512090,2023-12-15,-1.14,-0.23,2.28
512090,2023-12-18,0.15,0.23,1.52
512090,2024-06-21,-0.65,-1.3,-1.88
512090,2025-01-03,0.53,-0.13,1.06
512090,2025-01-13,2.21,3.09,3.02
512090,2025-04-07,3.79,4.55,5.31
512360,2018-12-21,-0.59,-0.47,1.42
512360,2019-05-09,1.3,3.81,0.1
512360,2019-08-05,0.0,-0.19,3.1
512360,2019-08-06,0.2,0.59,4.22
512360,2020-03-16,-2.82,-1.73,-1.55
512360,2020-03-17,-1.0,-1.0,-0.45
512360,2021-02-24,2.3,0.29,-7.64
512360,2021-03-08,1.29,-0.74,-0.25
512360,2021-03-10,0.68,1.87,-0.62
512360,2021-07-27,-0.12,3.2,4.65
512360,2021-07-28,1.8,3.61,5.36
512360,2022-01-06,0.39,2.99,-0.17
512360,2022-01-28,1.66,1.12,1.95
512360,2022-03-07,-2.62,-4.08,-4.69
512360,2022-03-09,2.07,0.0,2.01
512360,2022-04-25,0.92,4.01,4.44
512360,2022-04-26,3.05,5.38,7.92
512360,2023-08-23,2.13,3.26,3.26
512360,2023-12-15,-1.3,-0.61,1.61
512360,2024-06-24,-1.56,-0.3,-2.67
512360,2024-11-25,1.23,3.22,3.7
512360,2025-01-03,-1.79,-0.14,0.21
512360,2025-01-06,1.18,1.32,1.95
512360,2025-11-21,1.58,1.75,2.69
512360,2025-11-24,1.87,2.69,3.98
512260,2019-04-29,-5.45,-6.89,-3.45
512260,2019-05-07,1.53,-0.17,-0.25
512260,2019-05-08,1.11,2.3,-0.51
512260,2019-06-05,2.12,1.77,2.74
512260,2019-08-06,-0.27,0.64,4.76
512260,2020-02-03,6.73,8.0,10.64
512260,2020-02-04,5.53,5.26,9.72
512260,2020-03-16,-0.69,-2.69,-1.04
512260,2021-02-05,3.13,8.2,6.25
512260,2022-01-25,-1.48,1.68,1.94
512260,2022-03-08,-0.07,-6.93,-0.93
512260,2022-03-09,0.96,-1.91,1.77
512260,2022-04-22,-4.68,-1.51,1.08
512260,2022-04-25,-2.72,2.06,3.6
512260,2022-04-26,6.04,5.19,10.15
512260,2022-09-16,0.43,-0.78,-3.63
512260,2022-09-19,0.72,-1.93,-3.94
512260,2022-09-26,-0.51,-2.05,3.43
512260,2022-12-19,-1.68,-1.19,0.49
512260,2022-12-20,-1.13,0.28,1.48
512260,2022-12-21,-0.35,-0.28,2.11
512260,2022-12-23,0.78,1.0,3.21
512260,2023-10-23,2.34,4.05,5.08
512260,2023-12-18,-0.68,-1.49,0.2
512260,2023-12-26,2.01,2.35,-1.31
512260,2024-01-18,-3.73,1.15,-5.53
512260,2024-01-22,6.66,5.07,-4.24
512260,2024-02-05,14.39,12.81,15.1
512260,2024-11-25,0.97,4.08,4.92
512260,2025-01-03,0.66,-1.39,1.79
512260,2025-01-10,2.01,3.22,3.76
512260,2025-11-21,0.97,1.66,3.49
512570,2017-10-18,-2.14,-1.26,-4.95
512570,2017-10-31,0.31,1.02,1.63
512570,2017-12-14,-0.85,-1.91,-3.93
512570,2017-12-15,-2.34,-2.34,-3.83
512570,2018-03-26,2.08,4.64,4.88
512570,2018-05-24,-1.58,-4.86,-3.65
512570,2018-05-25,-5.24,-4.39,-5.61
512570,2018-06-15,-10.29,-8.98,-8.46
512570,2018-06-19,-4.26,-4.54,-2.48
512570,2018-06-20,-1.55,-1.97,-1.41
512570,2018-06-21,0.73,1.31,1.89
512570,2018-08-15,1.95,1.5,5.11
512570,2018-10-12,-4.29,-3.49,10.16
512570,2018-10-15,-4.94,6.53,8.92
512570,2018-10-16,2.53,14.67,20.24
512570,2018-11-09,3.43,8.15,4.86
512570,2018-12-26,0.74,9.64,9.64
512570,2019-03-27,9.28,13.43,7.68
512570,2019-03-28,9.14,15.91,9.46
512570,2019-04-29,-8.22,-8.54,-9.06
512570,2019-04-30,-7.21,-6.36,-12.3
512570,2019-05-06,1.52,1.4,-1.99
512570,2019-08-02,-3.65,-3.65,-2.85
512570,2019-08-05,-0.93,0.23,5.7
512570,2019-08-06,-1.52,-0.82,5.71
512570,2019-08-07,2.01,1.07,6.63
512570,2020-02-03,3.63,4.22,11.71
512570,2020-02-04,4.13,5.78,11.79
512570,2020-03-23,1.37,0.68,3.19
512570,2020-05-25,1.28,4.65,4.3
512570,2020-07-17,4.77,0.43,2.43
512570,2020-07-28,4.42,6.19,3.72
512570,2021-02-01,-3.37,-3.9,-1.33
512570,2021-02-05,3.15,5.38,0.0
512570,2021-03-02,1.32,-3.02,-4.06
512570,2021-07-05,0.87,3.09,2.71
512570,2021-07-28,2.83,3.71,5.08
512570,2021-09-16,1.62,-2.22,-1.79
512570,2022-03-08,-0.84,-5.67,-0.63
512570,2022-03-09,0.0,2.36,1.61
512570,2022-03-10,-3.13,2.59,0.86
512570,2022-04-28,0.36,1.92,2.88
512570,2022-07-15,2.82,2.03,1.13
512570,2022-08-02,3.01,2.67,6.26
512570,2022-08-03,3.5,2.91,8.86
512570,2022-09-19,-0.35,-2.58,-5.98
512570,2022-09-20,-0.35,-1.64,-4.92
512570,2022-10-10,2.74,4.99,2.49
512570,2023-05-31,0.34,-0.68,-0.34
512570,2023-06-26,0.7,3.75,3.63
512570,2023-08-23,5.32,1.13,-1.43
512570,2023-10-10,0.0,0.96,1.39
512570,2023-11-28,-0.32,-1.16,-0.63
512570,2023-11-29,0.53,-0.96,-0.85
512570,2023-12-25,2.25,1.13,-2.82
512570,2024-01-10,0.23,-0.58,3.15
512570,2024-08-21,-0.62,-1.48,-0.25
512570,2025-01-03,0.0,-2.14,1.4
512570,2025-01-06,-0.37,-1.87,2.15
512570,2025-09-03,-0.08,-0.56,1.44
512570,2025-11-21,0.0,0.51,1.7
512930,2020-02-28,5.13,3.45,-2.57
512930,2020-03-31,5.4,9.23,5.6
512930,2020-04-27,5.99,9.64,10.77
512930,2020-05-22,-1.33,-1.59,3.89
512930,2020-05-25,1.36,6.16,5.53
512930,2020-09-09,-0.08,-0.3,0.38
512930,2020-09-10,4.12,3.27,0.7
512930,2020-11-26,2.13,3.2,0.38
512930,2020-12-11,-1.23,-1.84,-4.92
512930,2021-02-05,6.79,9.33,2.95
512930,2021-03-10,-2.12,-1.1,-1.02
512930,2021-03-15,1.04,2.08,3.9
512930,2021-05-07,1.95,2.79,4.31
512930,2021-07-28,5.14,5.42,5.07
512930,2021-09-03,2.37,2.51,-1.04
512930,2022-01-28,1.71,-0.45,2.53
512930,2022-02-07,2.34,0.08,6.71
512930,2022-03-08,1.19,-5.45,-1.58
512930,2022-03-09,0.16,-0.64,0.64
512930,2022-04-07,-4.81,-5.16,-8.4
512930,2022-04-08,-5.23,-3.99,-8.51
512930,2022-04-11,1.4,3.37,-10.2
512930,2022-04-22,-5.62,-2.03,-2.52
512930,2022-04-25,-0.31,3.85,4.38
512930,2022-04-26,10.13,6.21,8.71
512930,2022-08-25,-0.69,-1.96,-2.84
512930,2022-08-26,-1.96,-1.37,-2.25
512930,2022-08-29,-0.7,-1.29,-0.7
512930,2022-09-19,-0.63,-3.57,-9.98
512930,2022-09-26,-0.11,-6.64,2.51
512930,2022-12-21,1.04,0.1,6.46
512930,2023-04-25,-3.06,-6.87,-8.44
512930,2023-04-26,-0.7,-0.23,-3.66
512930,2023-04-27,-1.19,0.79,-4.28
512930,2023-05-12,-0.82,2.69,2.45
512930,2023-08-18,-0.43,-5.18,0.78
512930,2023-08-25,7.46,6.28,2.91
512930,2023-09-18,-2.56,0.82,3.2
512930,2023-09-20,3.18,4.67,6.82
512930,2023-10-20,-0.67,0.38,2.69
512930,2023-10-23,1.08,4.31,7.44
512930,2024-01-04,-5.22,-4.13,-6.2
512930,2024-01-05,-4.72,-3.82,-5.33
512930,2024-01-08,0.93,-1.66,-5.6
512930,2024-01-09,-0.62,-2.39,-3.01
512930,2024-01-10,0.11,-2.32,-1.05
512930,2024-01-17,-1.62,1.3,-8.1
512930,2024-01-31,-4.11,6.7,18.21
512930,2024-04-08,-1.06,-0.19,-3.48
512930,2024-04-10,2.28,3.47,2.08
512930,2024-04-23,7.27,10.19,7.37
512930,2024-08-07,-1.28,-0.85,-0.85
512930,2024-08-09,-0.21,0.54,-1.71
512930,2024-08-12,1.19,1.72,-1.94
512930,2024-11-26,4.83,4.51,5.72
512930,2025-01-03,2.63,0.25,2.96
512930,2025-01-06,2.89,0.0,4.62
512930,2025-03-03,7.36,4.77,2.94
512930,2025-03-25,-0.51,-1.02,-11.68
512930,2025-04-08,7.78,7.53,8.38
512710,2020-02-03,7.95,9.83,16.32
512710,2020-02-04,7.35,6.12,15.71
512710,2020-03-16,-0.39,-5.04,-4.84
512710,2020-03-17,0.19,-3.11,-5.44
512710,2020-03-18,-2.58,0.99,-3.18
512710,2020-03-23,2.45,0.2,5.71
512710,2020-05-22,-1.12,-0.56,0.37
512710,2020-08-26,4.52,5.48,-0.68
512710,2020-09-07,-3.95,-4.22,1.22
512710,2020-09-08,-3.15,-1.92,-0.55
512710,2020-09-10,1.56,0.85,0.28
512710,2021-01-15,2.15,4.84,-6.56
512710,2021-01-28,-1.56,-6.25,-3.91
512710,2021-01-29,-2.42,-5.52,-0.58
512710,2021-02-01,-3.11,-4.96,-4.27
512710,2021-02-03,-2.83,3.07,0.0
512710,2021-02-05,6.46,5.24,2.19
512710,2021-03-08,-3.27,-5.49,-3.14
512710,2021-03-09,0.69,-1.1,0.0
512710,2021-03-10,-0.28,0.55,0.69
512710,2021-03-16,3.76,1.11,3.89
512710,2021-06-16,7.84,7.97,7.71
512710,2022-01-07,-1.05,-2.53,-6.65
512710,2022-01-11,0.54,2.94,-4.68
512710,2022-01-27,-2.11,-0.23,-0.82
512710,2022-03-15,2.16,1.91,1.4
512710,2022-04-08,-5.94,-5.28,-7.79
512710,2022-04-11,-0.42,2.64,-9.74
512710,2022-04-13,3.65,2.11,-6.18
512710,2022-04-22,-4.3,2.29,4.15
512710,2022-04-25,3.7,11.71,12.33
512710,2022-04-26,14.06,13.58,15.81
512710,2022-07-13,1.0,4.73,2.11
512710,2022-08-25,-1.25,-3.61,3.11
512710,2022-08-26,-1.77,-1.52,4.42
512710,2022-09-01,3.88,6.98,6.46
512710,2022-09-30,0.53,3.31,4.76
512710,2022-10-10,3.51,8.37,11.61
512710,2023-01-11,1.26,2.24,8.84
512710,2023-03-16,2.25,2.25,-1.83
512710,2023-03-29,2.01,2.73,0.86
512710,2023-06-07,0.31,-0.31,3.89
512710,2023-06-08,0.47,1.56,3.59
512710,2023-07-21,0.89,0.15,-0.74
512710,2023-12-07,0.34,0.0,-5.88
512710,2023-12-20,6.47,5.22,5.4
512710,2024-01-16,-3.05,-5.92,-5.15
512710,2024-01-17,-3.93,-1.96,-6.68
512710,2024-02-01,0.21,7.79,8.84
512710,2024-04-12,3.0,5.4,8.0
512710,2024-07-04,-1.15,0.96,2.88
512710,2024-07-08,3.14,1.96,7.66
512710,2024-08-21,-1.17,-1.36,0.39
512710,2024-08-22,-2.14,0.58,1.17
512710,2024-11-15,1.24,-2.33,-1.09
512710,2024-11-18,2.19,-3.45,0.47
512710,2024-11-25,1.95,4.06,1.95
512710,2024-11-26,4.08,3.43,3.92
512710,2025-01-03,-1.22,0.87,2.95
512710,2025-01-06,2.81,1.75,4.39
512710,2025-03-31,-0.33,-5.69,-0.5
512710,2025-04-07,8.91,10.18,9.09
515450,2020-05-22,1.02,0.82,3.28
515450,2020-05-25,1.85,3.29,4.11
515450,2020-12-08,-1.78,-3.57,-4.61
515450,2020-12-11,-1.21,0.61,-0.45
515450,2020-12-15,2.47,-1.08,0.77
515450,2021-02-04,3.05,6.87,12.82
515450,2021-07-27,-0.28,1.55,5.08
515450,2021-07-28,1.55,0.85,6.49
515450,2021-10-29,-1.75,-4.38,-2.63
515450,2021-11-02,-1.8,-2.44,-0.13
515450,2022-02-24,0.93,3.39,-3.86
515450,2022-03-09,-0.86,-5.56,0.74
515450,2022-08-02,1.42,1.54,2.83
515450,2022-08-03,2.86,2.21,4.42
515450,2023-05-24,3.59,4.2,4.92
515450,2023-10-23,2.36,1.18,0.0
515450,2023-12-20,0.61,1.73,3.77
515450,2024-06-17,0.43,-0.09,3.54
515450,2024-09-04,-2.21,-3.36,-1.95
515450,2025-02-24,1.0,0.31,-0.08
515450,2025-12-11,-0.36,0.72,0.57
515260,2021-02-05,5.5,5.3,-0.61
515260,2021-03-10,-3.49,-2.62,-6.55
515260,2021-03-16,-0.45,-0.45,1.36
515260,2022-01-07,-0.97,-2.34,-2.53
515260,2022-02-08,-0.64,1.29,0.21
515260,2022-03-15,4.8,4.08,-2.4
515260,2022-03-29,0.25,-2.95,-7.13
515260,2022-04-08,-5.12,-3.32,-6.14
515260,2022-04-11,1.07,3.74,-7.49
515260,2022-04-13,4.58,2.16,-3.77
515260,2022-04-25,1.73,5.49,7.23
515260,2022-04-26,8.88,4.44,8.58
515260,2022-09-19,-2.82,-5.63,-12.11
515260,2022-09-20,-4.25,-3.4,-12.75
515260,2022-09-23,-1.48,-2.96,-2.37
515260,2022-09-26,-1.19,-6.87,0.0
515260,2022-09-30,-2.44,0.61,1.83
515260,2022-10-10,2.56,7.37,5.77
515260,2022-10-11,7.14,8.12,6.82
515260,2023-04-26,-1.59,-2.91,-4.23
515260,2023-04-27,-1.87,-2.41,-2.94
515260,2023-08-16,-1.97,-1.97,2.53
515260,2023-12-07,2.94,1.76,0.88
515260,2024-01-05,-3.95,-4.26,-4.56
515260,2024-01-08,-0.31,-1.87,-4.67
515260,2024-01-30,-3.77,1.37,7.53
515260,2024-01-31,-1.4,5.59,11.89
515260,2024-03-27,3.93,1.21,-1.51
515260,2025-01-03,2.82,2.35,4.23
515260,2025-01-06,3.53,1.41,5.65
515260,2025-03-03,4.46,2.97,1.27
515260,2025-04-07,4.8,7.83,7.83
515260,2025-04-08,8.95,8.18,8.44
515260,2025-11-14,-0.78,-5.96,-1.57
515260,2025-11-21,4.0,4.67,6.67
515710,2021-06-16,-0.82,-2.16,-0.21
515710,2021-07-26,-3.6,-3.14,-2.67
515710,2021-07-27,-3.51,2.06,6.41
515710,2022-01-05,-3.53,-3.97,-6.95
515710,2022-01-06,-3.25,-5.05,-4.04
515710,2022-01-11,-2.9,-1.51,-2.9
515710,2022-01-28,1.48,0.62,3.81
515710,2022-03-07,1.18,-2.35,-2.61
515710,2022-03-08,2.64,-6.74,-2.11
515710,2022-03-09,-0.4,-2.67,-0.27
515710,2022-03-29,5.16,3.3,8.75
515710,2022-07-18,0.0,0.49,-2.58
515710,2022-07-29,-0.38,1.78,2.29
515710,2022-09-05,-0.53,1.86,1.33
515710,2022-10-25,-5.78,-1.37,2.89
515710,2022-10-31,7.2,12.77,13.42
515710,2023-03-08,-0.12,-2.2,-2.69
515710,2023-03-10,-0.37,-1.74,0.12
515710,2023-03-16,-0.25,0.63,3.13
515710,2023-04-11,-2.3,-0.64,-3.7
515710,2023-04-24,1.88,2.28,0.67
515710,2023-05-12,-1.21,-0.4,-1.48
515710,2023-05-18,2.6,-0.14,-3.15
515710,2023-05-31,1.0,0.0,5.41
515710,2023-07-07,0.28,2.39,2.11
515710,2023-08-16,-0.83,-2.48,-0.28
515710,2023-10-20,2.6,5.05,8.27
515710,2023-10-23,3.37,5.83,8.59
515710,2023-12-05,-0.15,-0.76,-5.33
515710,2023-12-14,-0.16,0.16,4.33
515710,2024-06-11,-0.48,-2.09,-4.83
515710,2024-07-08,3.42,3.78,5.77
515710,2024-07-24,-1.43,1.25,0.36
515710,2024-09-13,1.41,7.44,41.65
515710,2024-09-18,2.23,8.92,29.61
515710,2024-10-17,4.34,4.01,3.84
515710,2025-01-03,-2.12,-3.43,-1.63
515710,2025-01-06,0.0,-1.17,1.0
515710,2025-06-17,0.34,0.51,0.34
515590,2020-03-16,-0.88,-3.34,-3.14
515590,2020-03-17,0.0,-1.67,-2.66
515590,2020-03-18,-1.79,1.69,-1.6
515590,2021-03-10,2.15,3.76,2.61
515590,2022-01-25,-2.3,0.2,-0.2
515590,2022-01-27,2.21,4.03,3.02
515590,2022-03-08,-0.27,-7.6,-1.44
515590,2022-03-09,1.34,-1.48,1.91
515590,2022-03-15,6.67,6.67,5.41
515590,2022-04-11,2.3,1.8,-10.27
515590,2022-04-21,-9.05,-6.43,-1.57
515590,2022-04-22,-5.48,-2.48,-0.23
515590,2022-04-25,0.16,6.0,6.16
515590,2022-04-26,6.91,5.92,10.36
515590,2022-09-16,-0.36,-1.8,-4.03
515590,2022-09-19,1.6,-0.95,-4.22
515590,2022-12-19,-2.63,-1.63,0.21
515590,2023-04-25,2.18,1.98,0.61
515590,2023-09-21,0.29,0.86,-0.29
515590,2023-10-23,2.15,5.13,5.75
515590,2023-12-19,-0.53,-1.59,0.83
515590,2024-01-31,-4.39,8.94,8.86
515590,2024-11-18,2.85,-1.6,2.15
515590,2025-01-03,0.37,-1.48,2.22
515590,2025-01-06,0.52,-0.96,3.12
515590,2025-11-21,1.88,2.65,3.65
512980,2018-03-23,4.19,5.55,2.3
512980,2018-06-11,-1.57,-8.89,-9.22
512980,2018-06-19,-1.23,-0.37,1.98
512980,2018-06-21,2.41,0.38,1.52
512980,2018-08-03,-0.4,2.64,-3.83
